,name,votes,winner,win_difference
2926,"Flora & Kathrin in a minecraft world, in the process of finding diamonds.",3,False,0
2932,Goth Keith being judged by Madelyn,1,False,0
2931,"How Reni & Nora hatched. (Reni was more of an oops, while Nora hatched like a perfect dragon-baby)",1,False,0
2933,"Keith dressed as Peach, getting rescued by a manly & mustached Mario-tani!",3,False,0
2929,Greaser Natani!,0,False,0
2928,Come on down to Alaric's (sexy) car-wash,25,False,0
2927,Reni rolls on herself a Keiran,9,False,0
2925,"In an AU, Sythe & Flora fall in love & start a family. They have three children",6,False,0
2930,A pair of kangaroos fighting (Keidran),3,False,0
2923,Clovis trying to resist the urge to buy dresses & jewelry while she's passing through town market w/ her body guard.,21,False,0
2917,"Flora mistakes, & tries to use, a bra for underpants ",7,False,0
2847,Modern Trace and Flora on a date!,4,False,0
2849,wholesome baby/young zen meets cocky adult zen,5,False,0
2964,"Youngtani inadvertently influences Zen's mind, causing him to think of Keith as cute & sexy.",20,False,0
2776,Sexy shower Keith,34,False,0
2781,Mike & Evals as Androids from Detroit: Become Human & Eric as the obvious owner,5,False,0
2780,Young Kathrin seeing snow for the first time.,13,False,0
2779,Keith trains Basitin Trace in the ways of the Basitin.,9,False,0
2778,"TwoKinds sketch stream, but where Kathrin somehow submitted all the suggestions",18,False,0
2777,All the Basitin's males hiding from King Adelaide start a fight club.,5,False,0
2784,"Trace, Flora, Natani & Keith casually discussing problems w/ interspecies relationships.",11,False,0
2804,What if when Natani gets drunk his clothes tend to come off and Kieth has to swoop in to save him,32,False,0
2805,Adira bikini pinup,53,False,0
2806,The main cast fighting/sparring with a single Templar,0,False,0
2810,Red and Sythe perform the DBZ fusion technique giving Raine the perfect guy.,15,False,0
2808,Kingdom Hearts Crossover: Sora fight Twokinds-inspired heartless with Trace and crew.,7,False,0
2809,"Rose gets frustrated that she has nothing to do, as the manor does everything for her.",7,False,0
2803,The Master Chief from Halo receives and unusual new Artificial intelligence to aid him - a Flora AI,18,False,0
2807,Kat’s dolls of everyone are cursed by Nora and become voodoo dolls,6,False,0
2793,Lady Nora turning a house 15° just to mess with someone.,26,False,0
2800,"Eurobeat Intensifies, Natani and Zen as street racers",10,False,0
2799,Trace and Nora as Hiccup and Toothless,12,False,0
2798,"Frankenstein monster with different body parts of all wolf, tiger, dragon,Basitin and etc",3,False,0
2797,What If: Euchre saved Rose in Chapter 16,9,False,0
2782,Adrakest Flora in flight,5,False,0
2785,Nibbly & Fidget (From Dust: An Elysian Tale) having fun,3,False,0
2795,Half-Kind Main Characters meet Trace and Flora,4,False,0
2786,Flora & Kathrin gossiping at a masquerade ball.,1,False,0
2772,Flora & Kathrin play beach ball.,5,False,0
2771,Does Adira have a sister?,9,False,0
2770,Awkward questions for Adira when Maeve finds the body pillow done of her,17,False,0
2768,Maddie finds Zen & Kat together in bed.,55,False,0
2767,Twokinds confirmed for Super Smash Bros Ultimate,8,False,0
2766,Twokinds cast as Characters from Cowboy Bebop,3,False,0
2765,sexy goth Laura,21,False,0
2764,Captain Zen & First Mate Raine meet the Seadogs (Captain Evals & First Mate Mike),4,False,0
2763,Natani in N7 outfit & equip. Female (Mass) & male (effect) versions.,6,False,0
2762,Saria cosplays as Jessica Rabbit,3,False,0
2761,"Fem Mike, FemFur Red, & Clovis roped into a beauty pageant.",17,False,0
2760,Ms. Potts uses a stepladder to pet Colin,31,False,0
2759,Sythe is a daddy! Wolf/Squirrel hybrids.,12,False,0
2792,Nora's gender shenanigans goes wrong when she accidentally turns herself into a male.,13,False,0
2791,Karen doing puppy eyes to touch Maddie's ears,2,False,0
2790,Busty Reni II: Western Basitin Tribal Paint Edition. ,18,False,0
2789,"Kei wakes up armour-less, in a giant bed, w/ Reni sleeping next to him, holding him close.",10,False,0
2788,"Kat pounces on Zen, Flora watching w/ a proud look",48,False,0
2787,Nora has turned Laura into a dragon! Keith is confused on what to think of this!,29,False,0
2796,Kat shows Maddie and Maeve how to sew (Maddie may need a little help...),22,False,0
2794,Madelyn sparring with Undyne,0,False,0
2850,Raine tries to catch her tail.,4,False,0
2839,Peeping Tom: the return of the pizza guy opens a door to discover Karen grabbing Maddie's ears,12,False,0
2836,Boxing kangaroos,4,False,0
2837,"Roselyn, maid of honor at Trace and Saria's wedding.",6,False,0
2834,Happy families AU: A proud Euchre and Mary play with their new daughter,10,False,0
2833,Jim Carrey as The Mask meets the Two Kinds Masks,11,False,0
2832,Historical moment. Start of royal dragon family. Reni's grandfather meets human princess.,48,False,0
2831,Alaric takes Keith on vacation...to a nude beach.,22,False,0
2830,"The ladies walking down a fashion runway (Flora, Adira, Kat, Laura)",13,False,0
2828,Toms Birthday: Page 92 - Redrawn,33,False,0
2835,Raine/Rose AU: Cookie bake-off between Raine/Rose and Laura/Her Kids from the In Another Life sketch,8,False,0
2861,Ms. Potts uses a stepladder to pet Colin,29,False,0
2860,Mike and Kathrin posing for Eric's painting,12,False,0
2859,Sexy Iris Dakimakura,22,False,0
2858,Hatchling Reni playing with her first magical item,6,False,0
2857,"Therie, Nat and Flora sharing tips on a café terrace while Kat spies on them.",4,False,0
2856,"Kat pounces on Zen, Flora watching with a proud expression",9,False,0
2855,Natani in N7 outfit and equip. Female (Mass) and male (effect) versions.,8,False,0
2854,"Twokinds’ Jazz Bar: Nibbly on Sax, Sythe on Trumpet, & Raine on Piano",18,False,0
2853,[Database Error] having a nightmare about fem!Sythe hitting on him,3,False,0
2851,"Backside comparison, Sythe and zen with Nibbly as judge.",16,False,0
2838,"Sam hid doggy treats in her room and locking herself with Colin. ""ITS A TRAP!""",8,False,0
2840,"Scarlet joins FemMike and Princess Clovis in the M2F Hot Springs, exceedingly nervous.",17,False,0
2801,Twokinds playing card redux: Flora,4,False,0
2841,"Clovis tries another spell to return to a male form, but this one results in super-long girly hair.",7,False,0
2826,Flora and Therie talking about the problems of being in a relationship with a human,19,False,0
2825,"Natani tries a spell to shrink her chest, and ends up accidentally shrinking Keith to doll size",4,False,0
2824,"""Dogs playing Poker"" famous painting parodied with dog/wolf Keidran",7,False,0
2823,The ultra rare Clovis Pillow,15,False,0
2822,Beach volleyball: Trace and Flora vs. Keith and Natani,9,False,0
2821,Keith silently judging Natani as she had put on a gothic outfit! ,4,False,0
2820,Reni carries a Kieren,1,False,0
2819,"The set of TwoKinds has a wardrobe problem as everyone is dressed in someone else's clothes, or lack thereof. ",36,False,0
2817,Adrakist Flora gliding on a warm gentle breeze.,6,False,0
2816,Brutus learns of Clovis' gender problem.,21,False,0
2815,Flora tells Trace about her short lifespan & asks Trace to forgive her for dying before him.,12,False,0
2814,Maddie vs Karen mayhem contest aftermath.,6,False,0
2813,Natani tricks Zen into wearing the dress that Maddie tricked Natani into wearing.,10,False,0
2812,A human attempting to sneak into a wolf Keidran village by dressing in a wolf fursuit.,51,False,0
2811,An older Maddie and Maeve going on their first date,30,False,0
2818,"Reni and Kei attempt to have a romantic dinner, but its made awkward by Reni being a large dragon",14,False,0
2844,Plush Nora causes plush Transformation mayhem with the crew!,26,False,0
2843,Kathrin helping zen walk,12,False,0
2842,Keith as Connor from Detroit: Become Human,5,False,0
2965,"body builder competition w/ keith, trace, male snow leopard, scythe, & red.",1,False,0
2963,How did Maddie's parents meet?,17,False,0
2774,Kat towel whipping Flora ,36,False,0
3066,Zen assisting Kathrin with stretching exercises.,10,False,0
3069,Evals gets gender-bend & Mike is back to normal. Mike is enjoying it & Evals is appaled. ,36,False,0
3068,"The human explorer hugs one of the snow leopard's fluffy tails, causing a minor diplomatic incident",5,False,0
3067,What If: Euchre saved Rose at the gallows?,4,False,0
3098,Epic moment on Basitin Island: lady Nora grabbing Trace as the tower explodes,31,False,0
3097,Flora Fort 2: Flora conquers & claims the Kitchen!,3,False,0
3095,"Frankenstein Monster with different body parts of all Wolf, Tiger, Fox,Dragon,Basitin & etc",0,False,0
3094,Snow wolf Zen & wolf Raine go arctic hunting!,6,False,0
3093,The Basitin Generals dressed as British Field Marshalls from WWII.,5,False,0
3092,Raine/Rose AU: Cookie bake-off between Raine/Rose & either (Maeve/Adira -or- Madelyn/Adelaide),3,False,0
3091,"Sam, Ember, & Raine gossip over a book club meeting brunch about their favorite novels.",1,False,0
3096,More Snow leopard village,1,False,0
3089,"Rose gets frustrated that she has nothing to do, as the manor does everything for her.",21,False,0
3088,"Zen & Kat in an intimate embrace, overlooking a nighttime skyline of a modern city.",10,False,0
3087,"Flora pounces Trace, Tigger style!",15,False,0
3086,"Kat dancing in a moonlit field, ink-splotch style",4,False,0
3084,Half-Kind Returns: The main character of Halfkind meets Trace & Flora,4,False,0
3083,Anthro Nibbly finds her nuts,12,False,0
3090,Natani as Korra from The Legend of Korra Series.,3,False,0
3114,Kathrin tries to impress Zen/Natani by dressing up as what she thinks a sexy assassin looks like.,30,False,0
3070,"End of summer Volley ball match, Zen & Keith vs Natani & Raine",15,False,0
3072,"Flora, Trace, & Keith playing together as children",3,False,0
3112,Natani surprises Keith with a hot new teddy,9,False,0
3073,Making friends sequel: Kat melodramatically re-enacts the plot with her homemade dolls. ,8,False,0
3059,"Suddenly Tails 2! Trace, Eric, Daniels and Keiren grow tails!",3,False,0
3058,Alaric and Keith’s nude beach vacation ,20,False,0
3050,Adrakeists Flora (dragon / tiger mix) Deadpool level breaking the 4th wall to tease the audience.,8,False,0
3056,"Clovis acting tsundere to Zen and/or Brutus, much to their confusion.",7,False,0
3055,"Karen giving Maddie a completely consensual, engaging and totally platonic ear massage",4,False,0
3054,Halfkind Returns!: The main characters of Halfkind meets Flora and Trace,4,False,0
3053,Karen doing puppy eyes to touch Maddie's ears,1,False,0
3052,Flora & Keith are the hottest couple backstage of TwoKinds.,8,False,0
3051,Natani in N7 outfit and equip. Female (Mass) and male (effect) versions.,1,False,0
3057,Zen assisting Kathrin with stretching exercises.,15,False,0
3077,Some insight into Nora & Evil Trace's twisted relationship,8,False,0
3078,Kessah from Hunters of Salamanstra meets Natani,2,False,0
3079,King Adelaide's first encounter with Maddie's dad,27,False,0
3074,Dragon!Flora protecting Dragon!Trace from Lady Nora's advances,1,False,0
3081,"Mihari, Kat & Flora going for a walk on the Beach",6,False,0
3082,Clovis changes Nora's curse. Now he's a human woman.,7,False,0
3076,Corgi & Shiba Keidran,4,False,0
3075,"Keith as a World of Warcraft character, & commenting on the armor. (Stormwind soldier?)",3,False,0
3071,In an AU Flora & Sythe fall in love & have a family (along with Nibbly).,2,False,0
3113,Male Raine? Both forms?,7,False,0
3111,Human Flora & Tiger Trace Magic mishap ,5,False,0
3062,"Kessah from Hunters of Salamanstra meets Natani, wolf warriors!",5,False,0
3117,"The human explorer hugs one of the snow leopard's fluffy tails, causing a minor diplomatic incident",8,False,0
3120,In an AU Flora & Sythe fall in love & have a family (along with Nibbly).,1,False,0
3121,"Flora, Trace, & Keith playing together as children",4,False,0
3151,what if Wrinry was not a dragon but a phoenix,1,False,0
3143,"Flora doing a pre halloween check. [black candle, jack-o'-lantern, fake bats, etc.]",4,False,0
3149,Seraphina babysitting Madelyn and Maeve.,5,False,0
3148,Snow wolf Zen and wolf Raine go arctic hunting!,6,False,0
3147,"Flora and ""Slavegirl"" (Kat) bathing redux",5,False,0
3146,Zen assisting Kathrin with stretching exercises.,20,False,0
3145,Keith meeting a Khajiit trader!,14,False,0
3144,The manner's defenses turns Sythe into a human woman and Red into a white female wolf,22,False,0
3152,A pair of Keidran kangaroos boxing MMA style.,4,False,0
3150,"Kessah from Hunters of Salamanstra meets Natani, wolf warriors",8,False,0
3142,Maddie dressed as a shrimp,12,False,0
3140,"Adventurer at snow leopard village hugs a fluffy tail, causes a diplomatic incident",41,False,0
3141,"The assassin brothers, but instead, they have to share one body",6,False,0
3132,"Zen & Kat in an intimate embrace, overlooking a nighttime skyline of a modern city.",6,False,0
3134,Nibbly dressed as the Grim Reaper with her “Sythe”,31,False,0
3131,Kingdom Hearts/Twokinds Crossover. Sora travels to Mekkan and meets Trace and Flora.,2,False,0
3136,"Zen and Kat hold hands walking on the beach, Raine watching and taking notes",1,False,0
3123,"Keith as a World of Warcraft character, & commenting on the armor. (Stormwind soldier?)",2,False,0
3116,What If: Euchre saved Rose at the gallows?,19,False,0
3110,Mike dreams of his imaginary vixen from page 481 again.,19,False,0
3122,Making friends sequel: Kat melodramatically re-enacts the plot with her homemade dolls. ,3,False,0
3109,Sealeen Spikes Edinmire's Water with her transformation potions.,5,False,0
3108,Trace (controlled by ‘Mini Nora’) vs Flora (controlled by Nibbly) in a city of cardboard boxes.,10,False,0
3107,Kat & Eric swap bodies ,13,False,0
3104,Spartan Raine-Human Raine as Halo UNSC Spartan 4.,6,False,0
3105,"Sarah, Landen, Sealeen party time in a bar in a victory shindig",2,False,0
3103,Flora & Maddie doing a scavenger hunt around the town; the items they find belong to Trace.,2,False,0
3102,Older Maddie & Maeve adopt a very cute snow leopard cub,4,False,0
3101,A fight between the main character & Hornet from Hollow Knight,0,False,0
3100,Twokinds/Kingdom Hearts meet each other. Sora travels to Mekkan & meets Trace & Flora.,4,False,0
3099,"Human Mike & Evals playing D&D, Mike rolls a 1 & Tom explains he was turned into a girl by a powerful cat",15,False,0
3126,Kessah from Hunters of Salamanstra meets Natani,8,False,0
3127,"Mihari, Kat & Flora going for a walk on the Beach",15,False,0
3128,Clovis changes Nora's curse. Now he's a human woman.,7,False,0
3119,"End of summer Volley ball match, Zen & Keith vs Natani & Raine",2,False,0
3130,"Muscle Head general riding on Reni, busting thru Edinmire barrack to advertise Basitin Spice.",5,False,0
3125,Some insight into Nora & Evil Trace's twisted relationship,15,False,0
3129,"Keith's katana tail is too sharp, ends up cutting his pants off.",9,False,0
3124,Corgi & Shiba Keidran,3,False,0
3115,Zen assisting Kathrin with stretching exercises.,30,False,0
3060,Nora & Reni as a yin-yang symbol.,12,False,0
3063,Keith and Natani canoeing together.,6,False,0
2962,Spartan Raine: Raine (As a Human) gears up for battle in Halo Spartan Armour-with Red in Tow.,6,False,0
2971,"Kat pounces on Zen, Natani laughing & Flora watching w/ a proud look ",12,False,0
2969,"AU, Sythe & Flora fall in love & start a family.",3,False,0
2968,Flora tells Trace about her short lifespan & asks Trace to forgive her for dying before him.,2,False,0
2976,"Flora, Nat, & Raine at a hot spring, Eric trying to peak into the women’s section, to Nat’s disapproval",33,False,0
2999,Cocky adult zen meets his own younger version of self in his mind ,3,False,0
2998,"After a previous shenanigans w/ tails, Team B finds themselves suddenly turned into dragons. ",2,False,0
2997,"Natani, Keith & Kat chilling together while playing a video game on a couch.",2,False,0
2996,Zen defends Kat from Roderick ,5,False,0
2994,Flora & Trace acting like Garfield & Jon Arbuckle,1,False,0
2993,Kat teaches Maddie & Maeve how to sew ,13,False,0
3000,Halfkind Returns: Main Character of Half-kind meets Trace & Flora.,4,False,0
2991,Goth Nora Dragongirl,4,False,0
2990,TwoKinds Doctor Who crossover,2,False,0
2989,Sealeen Spikes Edinmires Water w/ her transformation potions.,14,False,0
2988,Pre-proposal: Keith chasing Laura through an open field. (Young Love),9,False,0
2987,Nora as The High Priestess (of the tarot #3),0,False,0
2986,Evals 'helps' FemMike pick out new summer clothes & beach wear at Kat's shop.,30,False,0
2985,"Sequal to ""Flora, Trust Me"" w/ real Flora pulling Nora/Flora away by her tail, Trace looks on in confusion.",11,False,0
2992,Renamon walking away after beating up Eric for a portrait he did of her.,5,False,0
3017,Mike points out to Evals that his name spelled backward is ‘slave’,30,False,0
2970,Scarlet & the other Sequential Art squirrel girls,8,False,0
2972,Trace as Andrew Detmer from the final battle scene in Chronicle,1,False,0
3015,Tiger Keidran Theater Troupe ,11,False,0
2973,"A human explorer hugs one of the snow leopard's fluffy tails, causing a minor diplomatic incident",25,False,0
2961,"Backside comparison, sythe & zen w/ Nibbly as judge.",8,False,0
2959,"Natani bursts through the tablet screen, & shouts ""UNBOOB ME HUMAN!""	",11,False,0
2957,Human Kathrin,38,False,0
2956,Basitin Spice: MUSCLE HEAD GENERAL POWER! (Muscle Head General advertise Basitin Spice),2,False,0
2955,Trace & Flora go to a local Keidran-themed festival for some fun!,9,False,0
2954,The son of the chief of snow leopards speaks in the pub w/ the researcher.,4,False,0
2952,Teleport mishap! Carver lands in the company of Merfolk instead of Basitins.,1,False,0
2951,Rose posed as a WWII pin up,28,False,0
2958,"Sam, Ember, & Raine gossip over a book club meeting brunch about their favorite novels.",5,False,0
2953,Flora as a living plush,2,False,0
2984,What If: Euchre saved Rose in Chapter 16?,9,False,0
2977,"Tailor Kathrin taking Zens ""measurements"", enjoying herself a little too much.",4,False,0
2983,sexy Laura dakimakura,5,False,0
2982,Connect the Spots 2: Maddie & Maeve connecting Adria's spots,4,False,0
2981,"Reni & Kei go out for a romantic dinner, but her dragon-ness gets makes things a little awkward",10,False,0
2980,"Suddenly Tails 2! Trace, Eric, Daniels & Keiren grow tails!",3,False,0
2979,Kat & Maeve bake a cake,16,False,0
2978,Natani + Flora put a control collar on Keith & make him do embarrassing things.,5,False,0
2974,An older Maddie & Maeve going on their first date.,14,False,0
3016,"In an AU, Flora and Sythe fall in love and start a family.",5,False,0
3014,Clovis coming upon and wearing the evil Majora's Mask!,0,False,0
3064,"The human explorer hugs one of the snow leopard's fluffy tails, causing a diplomatic incident",34,False,0
3021,Kat turns Eric palm-sized after another love potion mishap,11,False,0
3019,Flora tells Trace about her short lifespan & asks Trace to forgive her for dying before him.,5,False,0
3018,Keith dressed as a TIE pilot from Star Wars,3,False,0
3025,"Mike, Evals, and Tom playing Twokinds D&D, Evals rolls a one and Tom turns him into a girl",10,False,0
3047,Sneps leaving because of the loss of their village.,11,False,0
3049,Clovis & Natani in a Cabaret with Zen as the MC,7,False,0
3048,Nibbly meets Scarlet (Sequential Art),5,False,0
3046,A pic from Kathrin where she does the peace sign with her hand like the pic from the comic con,1,False,0
3045,Diplomatic Sleepover 2: Keith caught between Trace and Flora.,5,False,0
3044,Maddie and Karen invade Natani's dreamscape to torment her (with some help from YoungTani),13,False,0
3043,Maeve dancing because of a magic music box that she found ,5,False,0
3042,The fight between the main character and hornet from Hollow Knight,3,False,0
3041,Dragon!Flora attempting to protect Dragon!Trace from Lady Nora's advances,20,False,0
3040,Happy Families AU: A proud Mary and Euchre play with their new daughter.,9,False,0
3039,"Frankenstein Monster with different body parts of Wolf, Tiger, Fox,Dragon,Basitin and etc",2,False,0
3038,Goth Nora Dragon Girl.,3,False,0
3036,Older Maeve confesses to Madelyn,25,False,0
3035,"Backside comparison, sythe and zen with Nibbly as judge.",14,False,0
3034,Sealeen Spikes Edinmires Water with her transformation potions.,34,False,0
3065,"Knee jerk reaction 2, Red rubs furry Raine’s belly",23,False,0
3020,Zen & Kat cuddling around a campfire in a forest.,8,False,0
3022,The girls playing truth or dare ,43,False,0
3013,"Sam, Ember, and Raine gossip over a book club meeting brunch about their favorite novels.",12,False,0
3023,"King Adelaide as General Solomon of the GDI, from C&C Tiberian Sun",3,False,0
3012,Kat and Rose Clothing Swap,6,False,0
3011,Natani wearing the Kirin armor,8,False,0
3010,"Natani bursts through the tablet screen, & shouts ""UNBOOB ME HUMAN!""",36,False,0
3008,Spartan Raine-Raine (Human) as a UNSC Spartan from Halo,4,False,0
3007,Everyone at a pool party!,51,False,0
3006,"Reni and Kei go out for a romantic dinner date, but her being a dragon makes things... awkward",8,False,0
3005,Pre-proposal: Keith chasing Laura through an open field. (Young Love),14,False,0
3004,"Muscle Head general riding on Reni, busting thru Edinmire barrack to advertise Basitin Spice.",3,False,0
3002,"Kat in the Monster Hunter World cat's kitchen, being taught cooking techniques by the buff-cat.",22,False,0
3001,"Clovis finds a way to change Nora's curse. It changes his species to human, but not his gender.",14,False,0
3009,Raine teasing Scarlet in the makeup section of the mall with Lady Nora as the saleswoman,3,False,0
3028,Snow leopard hotel cultural research ,32,False,0
3033,How did Maddie's parents meet?,14,False,0
3032,Clovis buying a bust-reduction potion from Sealeen when Natani shows up,3,False,0
3030,Mike's deal with Eric was for two paintings: Eric paints a sexy Mike - as his male self!,23,False,0
3029,"Clovis relaxes in the bathtub, with a glass of wine, after a long day eviling",7,False,0
3027,Rose helps Saria prepare for the wedding with Trace.,8,False,0
3026,"Keith as a body builder and showing off, natani looking at him like shes enjoying it",14,False,0
3024,"Flora, Trace, and Keith playing together as children.",20,False,0
2773,Flora as a Plush,8,False,0
2775,Mike & Kathrin posing for Erics painting,10,False,0
2387,Natani wearing Krystal's assault suit.,10,False,0
2479,Reni takes Zen and Raine on a moon lit ride above the clouds. Wolves are heavy.,2,False,0
2485,"Nora turns Laura into a dragon, Keith is confused",12,False,0
2505,"Kat day dreaming about who she likes more, Zen and Natani",5,False,0
2511,Seeing the Twokinds cast attending a convention wearing lanyards and badges.,5,False,0
2510,"What would Keith do if he met Nitani as a female, instead of a ""guy"" when they first met?",8,False,0
2509,"Natani, Raine and Kathrin enjoying ice cream.",19,False,0
2508,"Kat tries to seduce Keith again and gets another chomped on the ear, this time from Keith.",5,False,0
2507,Reni fetching the teleporting stick like a huge dog.,3,False,0
2506,Adira Dakimakura (Body Pillow),4,False,0
2503,"[Raine/Rose AU] Kid!Raine calling Rose ""mom"" for the first time",10,False,0
2504,Busty Reni 2: Basitin tribal painting edition,11,False,0
2501,Tiger Trace character reference,3,False,0
2499,Keith makes Basitin Trace his apprentice and teaches him about basitin lifestyle or sparring.,3,False,0
2498,"Backside comparison, sythe and zen with Nibbly as judge.",14,False,0
2497,A young exiled Keith Keiser washes up on the shores of the Western Basitin isles.,10,False,0
2496,Twokinds/Dust and Elysian Tail Crossover,1,False,0
2495,"Eric demonstrates why you don't touch the ""underside"" of a cat (Poor Flora).",1,False,0
2502,Young Eric playing with his new kitten Kathrin.,25,False,0
2527,"Kathrin and Raine, bonding while looking at a selection of peglegs for Zen. ",4,False,0
2529,Natani showing Keith his new eyes after Special Eyes with a mirror,1,False,0
2478,Trace visits Nora for mother's day who is inundated with gifts from all her dragon children.,3,False,0
2481,"Karaoke night at the estate. Who's the best, who's the worst, who secretly loves death metal? ",17,False,0
2526,Trace and Flora encountering Nicol Bolas from Magic the Gathering.,0,False,0
2482,Eric convinces Iris and her friend to pose for a painting. (The tigresses from page 900),19,False,0
2467,Seraphina in Sienna's Unchained outfit from Warhammer Vermintide 2 ,4,False,0
2466,"Natani threaten to ""pin Keith's ears back"". Madelyn is shocked, Lynn is panicked.",11,False,0
2465,Mermay Carver: Raine's teleport places him among merfolk,6,False,0
2464,Playdate for child human and Keidran young.,2,False,0
2463,Youngtani on a date with youngkeith,15,False,0
2462,Maeve wishing Adira an amazing mother's day!,7,False,0
2461,Delivery/Pizza Tom's Job Interview -Anteiku Lynn Knoll Branch (Tokyo Ghoul),3,False,0
2468,"Kei gives Reni a magical amulet as a gift, she loves it and nerds out a little",9,False,0
2494,"Red catching Maren spying on Sythe, much to Maren's chagrin.",4,False,0
2493,Zen playing Go-Fish with Youngtani and Natani,5,False,0
2492,Zen and Natani get to meet their parents again,27,False,0
2491,Roberto the happy crab meets the collar of Keidranification,15,False,0
2490,"In an alternate universe, Natani and Adelaide fall in love with each other and get married!",4,False,0
2489,"Rose fresh out of bed, not dressed yet, still tired, irritable about all the people",8,False,0
2488,Raine as Aya Brea from Parasite Eve,1,False,0
2487,Natani wielding the axe of god of war with kieth in the side lines with a bow,8,False,0
2486,"Trace, Flora, Keith and Nathani rob a bank like a characters from PayDay",3,False,0
2484,A hungover Red wakes up to find Sythe and Zen snuggling him,21,False,0
2483,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,43,False,0
2528,"Maddie and Maeve find a bag of catnip, chaos insues",15,False,0
2525,Halfkinds Main Character Meets Flora.,3,False,0
2469,"Curious about their relationship, LT. Reed attempts to spy on Trace and Flora",6,False,0
2536,Busty Reni II: Western Basitin Tribal Paint Edition.,8,False,0
2534,Saria teaching Young Rose how to paint,16,False,0
2533,Trace and Flora as Leon and Ashley from Resident Evil 4.,1,False,0
2532,Who is more O.P. king Adelaide or Trace?,4,False,0
2531,Dragon Flora protecting Dragon Trace from Lady Nora's advances,13,False,0
2538,Pre-Comic: Maren and Trace out on a romantic date amidst the trees and sunset.,9,False,0
2560,Nora’s and trace’s relationship before he lost his memory ,31,False,0
2559,Maddie picking up and wearing Majora's Mask! Eeeep! Never has evil been this cute...,11,False,0
2561,Trace interpreting the meme of omae wa mou shindeiru,6,False,0
2558,"Evals kissing Mike, who is reluctant at first but then gets more into it. (Both Male)",9,False,0
2565,Maeve buries Keith and Natani’s legs at the beach and fashions Merfolk tails over them.,8,False,0
2563,"After a drunken night, Red wakes up to find himself being snuggled in between Sythe and Zen.",19,False,0
2564,Flora and Kathrin wearing cat girl outfits,40,False,0
2562,Trace and Flora have an epic game of Tic Tac Toe,7,False,0
2557,Sythe in diplomatic regalia riding a super sized Nibbly doing the Akira power slide.,15,False,0
2550,"Suddenly, all the boys grow beards!",4,False,0
2555,Kat grooms Zen,24,False,0
2554,Trace and Flora go camping,14,False,0
2553,Karen doing puppy eyes to touch Maddie's ears,3,False,0
2552,Red and Scyth perform the DBZ fusion technique giving Raine the perfect guy,4,False,0
2535,"The team plays beach ball, on a summer day.",8,False,0
2537,"Natani and Adelaide as Sorceress and Amazon from Dragon's Crown, respectively.",5,False,0
2524,Zen & Natani adopted by Adelaide AU: Young Keith takes the first steps to be intimate with Natani.,37,False,0
2539,"Karen takes Fem Fur Red clothes shopping, much to his displeasure",16,False,0
2523,Flora having trouble seeing Tiger Trace while they are out on a winter walk.,19,False,0
2522,"Keith attempts to describe Basitin dress code, but it's just too long and strict for anyone to handle.",3,False,0
2521,Kat towel whipping Flora,11,False,0
2513,"Adrakeists Flora and Adrakeists Trace at a natural hot spring, unsupervised... except for ninja Ms. Nibbs.",3,False,0
2519,Mike and Kathrin posing for Erics painting,29,False,0
2518,Adelaide and Natani pose for each other in very different armor outfits.,8,False,0
2517,"Flora, Keith, and Trace as Fuu, Jin, and Mugen from Samurai Champloo!",0,False,0
2515,"Trace, Flora, & Keith as playing card portraits.",12,False,0
2514,“Hiccup” Zen and “Toothless” Nora Trust Moment,2,False,0
2520,Nora turns Laura into a dragon! Keith is confused!,7,False,0
2512,The Beach Princess is attacked by a Zen Shark,7,False,0
2541,Daniels' nightmare: realizing he forgot to wear clothes to his wedding (to Therie),9,False,0
2542,"Natani, Kathrin and Raine as a construction crew. (pin up style for brownie points)",23,False,0
2543,Trace getting stuck in a Re: Zero time loop ,5,False,0
2540,"Adelaide tries to pick a fight with Nora, as she's too strong for any Basitin",34,False,0
2545,Reni's first attempt at transformation magic causes unexpected changes for Kieran.,7,False,0
2546,I would like to see Laura dressed in Uma Thurman's Kill Bill attire.,3,False,0
2547,Tiger Trace character reference,4,False,0
2544,"Clovis wearing Krystals jumpsuit, and Nitani rolling her eye since she wore it previously",11,False,0
2477,Pre-Comic: Maren and Trace out on a romantic date amidst the trees and sunset.,5,False,0
2471,Evals kissing Mike who is reluctant at first but then gets more into it. (Both Male),17,False,0
2548,"Backside comparison, sythe and zen with Nibbly as judge.",5,False,0
2400,Raine celebrating Mother’s Day (or the Twokinds equivalent) with her mother.,28,False,0
2406,"Sealeen tries to use her potions to brew coffee for Landen, but it has unexpected side-effects.",19,False,0
2396,"Kat & Raine excitedly dictating scenes from their ""friend-fictions"" for Eric to paint.",10,False,0
2389,Non-genderbent Mike and Evals trying on dresses together.,10,False,0
2390,"Nicol Bolas (MTG dragon) standing tall over a fearful Trace and Flora, his hands outstretched",3,False,0
2391,More kitty pants i.e. human from the waist up and anthro from the waist down.,3,False,0
2397,"Sun Wukong, the monkey king",2,False,0
2393,Laura tells her parents about the engagement,9,False,0
2394,"Muscle head General as Gunny Sgt. Hartman in ""Full Metal Jacket"" the Basitin version",3,False,0
2395,"Colin trying to be smooth in an attempt to charm the viewer, but fails to think of a decent line",15,False,0
