,name,votes,winner,win_difference
9494,Raine (halfkind) and Red are building snow-sneps in the garden! ,5,False,0
9493,Keith and Natani roleplaying as maid and master. Keith is the maid,5,False,0
10894,2009 bath time flora redux,5,False,0
11050,Nora and Reni: Cat and Mouse (Tom and Jerry) Parody Housecat Nora is trying to catch a Mouse Reni.,5,False,0
7795,"While exploring a cavern, dragon Reni accidentally discovers a tribe of kobolds",5,False,0
11805,"TwoKinds High: meet Reni (dragon) as she tries out for cheerleading. She looks cute in the outfit, especially the skirt, but isn’t terribly graceful. How embarrassing!",5,False,0
9542,Christmas Miracle part 2: Kat and Zen announce Kay’s pregnancy to Keith and Natani,5,False,0
7111,Flora gives in to her strange cravings and orders magical room service with the summoning table: baby wants chocolate!,5,False,0
7258,Flora as Tigress from Kung Fu Panda,5,False,0
9167,Raine wearing a Christmas Outfit.,5,False,0
11249,Reni toasting marshmallows.,5,False,0
11371,AU: Tom‘s Pizza Delivery Redrawing of page 68 but instead of absolute chaos the characters (including Tom) enjoy a nice large pizza with extra anch-,5,False,0
11081,In the modern AU:  Zen and Nat are racing each other on 4 wheel ATVs with Kat and Keith hanging on for dear life.,5,False,0
11254,Professor Raine teaches the biological differences of Mekkan's species.,5,False,0
9751,"Modern au, Zen and Kat fall asleep together on the couch while watching a movie ",5,False,0
11354,Keith with striped thigh high socks and elbow gloves.,5,False,0
9200,Kat and Zen build a snowman and discover that using mana crystals gives it life,5,False,0
11516,"Karen and Maddie running a little Cafe, and within 5 seconds of opening something catches fire.",5,False,0
7268,"Preparing for the Saria and Trace wedding, Saria asks Rose to be her bridesmaid. Rose doubts this is a good idea but Saria convinces her.",5,False,0
11088,"TK main four as the Vault Hunters from Borderlands 3 (Flora as Moze, Trace as Fl4k, Keith as Zane, Natani as Amara)",5,False,0
9173,"Maddie and Maeve on their next Splinter Cell OP, ""Operation Sneak Peek"" Their mission, to gather intel on their Christmas presents. ",5,False,0
6450,"Magic gone wrong: Seraphina has become human, and Sealeen and Landen are Adrakists!",5,False,0
7461,Ghost Laura dives into Keith and plays around in control of the flustered Basitin's body,5,False,0
11548,Sequel to Body Swap - Raine and Kat and Measuring Up. Kat is glad that now she can measure her body better than from the first person.,5,False,0
11547,Lioness Saria models nude for Rose's painting.,5,False,0
11544,"Pirate Queen Jenny posing for an ad for Western Basitin Rum. She has one foot on a short keg, leaning slightly on that leg and her cutlass at shoulder arms.",5,False,0
9708,Redraw of old character concept: Stilt Wolf,5,False,0
6677,"An angry Raine (Half-kind form) shouts at her parents for neglecting and abandoning her, declaring that she's proud of who she is-human, half-kind and keidran.",5,False,0
11340,Sythe and Maren reenacting the ballroom scene from Beauty and the Beast.,5,False,0
11187,"Magical Mishaps - To Catch a Thief - Evals has been stealing from Eric's stash of booze he accidentally pours a spiked bottle of liquor for himself and Mike, turning them into girls.",5,False,0
9671,Kat and Zen kissing in a shower,5,False,0
9798,Mike meets Krystal from Star Fox,5,False,0
7353,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,5,False,0
9675,"Eric tries to get human Kat to cover up in public, but she resists because she doesn't see what the big deal is (Sequel to Human Kat - Casual Streaking)",5,False,0
11685,"Young Reni trick or treating as a bat, hanging upside down from someone's porch roof.",5,False,0
7343,Maeve mimics her mother’s tavern portrait ,5,False,0
11663,Natani dakimakura pillow design,5,False,0
11201,“Pinned ya” but from Natanis POV ( they could be looking down at Keith) ,5,False,0
7365,Good morning FemMike,5,False,0
11214,"Zen and Raine, sitting on a hood of a car in a drive in theater. Sharing a tub of popcorn, and watching a cheesy monster movie.",5,False,0
9687,Kei finds the fanfic much to Raine and Reni's horror. ,5,False,0
7308,Natani getting cuddled between Keith and FemKeith,5,False,0
11184,Wolf Raine is harassed by a group of wolf-hating humans until Red comes to her defense. Raine is touched and Sythe in disbelief.,5,False,0
9733,Flora decides to test Stoney to see if he'll make a good companion for her baby when it's born. She likes him! Good boy!,5,False,0
11122,"Sequel to Wolf Mary: young Mary Silverlock gets caught by another Templar in her Keidran transformation while disrobed and feeling her fur. Not being recognized and mistaken for an actual Keidran, Mary's kicked out before she can explain, left without clothes and unable to change back.",5,False,0
9760,"Coming upon Clovis unexpectedly, Natani casts the first thing that comes to mind. Heart's Desire. Clovis is defeated after he cannot give up Brutus a second time...",5,False,0
6356,"After Trace is finished with the realism glasses, Keith puts them on and looks at Laura.",5,False,0
11536,"Sketch Idea: Rose captured in a dungeon, after being betrayed by Euchre in Chapter 16",5,False,0
12021,Sythe and Nibbly as Doomguy and his pet rabbit Daisy (alive),5,False,0
9512,VV Mike and Kat going on a date,5,False,0
6702,Nora 'begrudgingly' takes Zen and human Raine up above the clouds so they can watch the star filled nights sky.,5,False,0
9153,Flora Daki,5,False,0
12009,White Tigress Adelaide,5,False,0
9155,"Very happy Seraphine in dragon form as gift from Lady Nora to Christmas (Seraphine wang her tail very quickly)""",5,False,0
7114,Teen Maeve cuddling up to Maddie,5,False,0
6646,"Hula dancing Reni in dragon form. Keiren is amused, but appreciates the effort, to Reni's embarrassment.",5,False,0
7135,Transformation lapse of Raine ,5,False,0
11959,"Adelaide vs Natani. Expectation: A badass duel with magic and explosions and lasers and stuff and it's super cool! Reality: Natani gets absolutely bodied by Adelaide, no contest.",5,False,0
7153,Keith and Natani stargazing on a hill,5,False,0
10709,"Kathrin asks Flora for advice on dating humans. She grabs Flora by the shoulders and attempts the smug look. ""You think this will work on Eric?""",5,False,0
9119,"The cast of Twokinds doing the Peanuts Christmas Dance from ""Merry Christmas Charlie Brown""",5,False,0
11280,femSythe & femZen: waking up together the morning after Gender Flip Flirting,5,False,0
7143,Young Mike helping Evals get used to the slave collar.,5,False,0
11130,"Very Vixen, Very Foxy Mike",5,False,0
9148,The biological differences of Mekkan's main (and Windstraw's) species.,5,False,0
9085,"Hatchling Reni in a mall, asking Santa for some magical artifacts / toys.",5,False,0
6687,"Mike kisses Kat, he boldly defies an otherwise boring ""Mike x Kat"" suggestion to do it.",5,False,0
6421,"Flora, Kat and Human Reni learning hula dancing from a south-seas(western) Bastin",5,False,0
7400,Samurai Keith vs Samurai Aleric under cherry blossom trees,5,False,0
9234,Trace Putting his tattoo in the morning.,5,False,0
9780,Raine writing a ghost story with Ghost Laura and Willow,5,False,0
11467,Gamer Laura upset that the game she got on disc that released today needs an update to play,5,False,0
11239,Good Morning Madelyn,5,False,0
11343,"The Female Northern Basitin brings back the injured wolf back to her place with the Other northern Basitins jokingly say ""Can't wait to have wolf tonight!"" The Wolf looking vary worried.",5,False,0
11464,Natani as Samus for Metroid dread.,5,False,0
11482,"Drowsy Raine sits down at the table and smooches Zen-- except that sounds like his laugh coming from by the counter, and his hair seems longer now...",5,False,0
11500,Notable Civilizations: wolf girl asks human for a date!,5,False,0
9094,Team B Christmas photo,5,False,0
10724,FluffKevlar's Tala stumbles out of the forest onto Young Rose's farm and comes face to face with the cultural differences between hunter-gatherer and agricultural wolves?,5,False,0
11999,"Sequel to “Headless Horsewoman”: An emergency forces Capt. Kei to ride pony-Reni to danger, slapping her rump to spur her on.",5,False,0
11162,ProtoFlora meets Flora,5,False,0
10719,Laura and Raine helping female Mike get ready for a date with Evals.,5,False,0
9078,Natani and Keith after training. Both tired. Natani asks Keith for a foot massage. Keith gets VERY BLUSHY because BARE ANKLES,5,False,0
11786,A Western Basitin couple get into the spirit of Halloween and paint each other’s markings to look like spooky skeletons.,5,False,0
9807,Nora’s 1st Mate The moments before Nora and her 1st mate (maybe genderbent) sleep together for the first time. Nora is naïve on intimacy,5,False,0
10858,Freshly painted flora hug Trace turning him into Tiger trace,5,False,0
9608,"Twokinds High 5: Kat tries to convince her childhood friends, Mike and Evals, to try the new dress code! Evals is more than willing, of course, but that seems to make Mike a little hesitant, for whatever reason...",5,False,0
9315,"King Adelaide tries coffee. Meanwhile, Madelyn is overcome with a sudden feeling of impending doom",5,False,0
9347,Willow Daki,5,False,0
11913,"Backstage AU : Brutus gets a letter saying that he has been nominated for ‘Best Supporting actor.’ Clovis congratulates him, telling Brutus that he certainly deserves it. ",5,False,0
7625,"Backstage Romance. After a long day filming on the set of Twokinds, Trace's actor retires backstage to greet his fiancée... Laura's actress.",5,False,0
7483,"After a long day of EVIL and VILLAINY, Clovis relaxes and takes off the socks (the fur pattern)",5,False,0
11900,"Maren and Sythe furtively try to find out each other’s preferences, and turn to their ex’s, Flora and Trace, respectively. Unfortunately, as it turned out, the latter have very distant ideas about what their ex’s really like.",5,False,0
6723,"Half-Life 2kinds. Keith as Gordon Freeman and Laura as Alyx Vance, blowing up the citadel.",5,False,0
9324,Natani body pillow,5,False,0
9560,"Due to the tavern doing poorly, Amelia can't really pay Windstraw with money, so she instead pays her with petting :)",5,False,0
10863,Test Card F.  Laura playing tic-tac-toe and Keith as the clown doll.,5,False,0
6401,"Trace ran into Laura after getting his memory wiped, and fell in love with her instead of Flora",5,False,0
11002,Slipper Thief Part 2: Mary finds herself playing tug-of-war with puppy Raine for her slipper.,5,False,0
9834,"gender-swap AU, male Flora finding out that he got female Trace pregnant.",5,False,0
7603,Maren watering the flowers in a sundress and sporting a cute smile,5,False,0
11930,"Pirate Queen Jenny kidnaps Natani and tries to seduce him in an effort to get Natani to join her team, only for the chest bindings to fail at the worst time.  Then again, maybe Jenny doesn’t mind.",5,False,0
9316,"Roselyn, using teleportation magic, scares Trace.",5,False,0
9596,Keith walks in on Natani struggling to make homemade Valentine's candy and the two of them finish cooking together,5,False,0
11861,Cosplay Kathrin as Puss in boots.,5,False,0
10804,Sythe druid of the forest (with nibbly),5,False,0
11867,"Clovis doing the Mr Burns ""Excellent!""",5,False,0
9621,How big Nora looks from pov of normal sized person,5,False,0
11931,"Laura eats a sandwich, Trace eats another pretzel, and Flora eats fish custard.",5,False,0
10402,Gender Swap AU: Sam and Colin ,4,False,0
3192,It's a Twokinds ball! Trace is hosting in his home for everyone he has ever met.,4,False,0
11341,Red has to apologize to the Chimera. He has to invite her to buy clothes with the girls,4,False,0
1994,Grand Templar Trace Legacy demonstrates his power.,4,False,0
9092,"Kat gets distracted while setting up Christmas decorations, and gets walked in on by Flora while pouncing and playing around a bauble",4,False,0
9227,The explorers participate in (and maybe get a bit too into) a Northern Basitan winter tradition: large scale snowball fights meant as a fun way to practice tactical warfare.,4,False,0
10722,“THINK MARK THINK” meme but it’s Clovis’s talking to injured Brutus ,4,False,0
2000,Natani helping Keith down from the top of a tree after being put there by Trace’s magic.,4,False,0
3194,Karen as Ahri from LoL,4,False,0
7019,Good Morning Tigress Trace.,4,False,0
1980,King Madness makes good & gives Landen all the coffee they can drink,4,False,0
1981,"Clovis dressed as Darth Sideous, portraying his evil nature.",4,False,0
2527,"Kathrin and Raine, bonding while looking at a selection of peglegs for Zen. ",4,False,0
8194,Romulus and Remus as founders of Rome,4,False,0
478,Trace and his merry pirate crew,4,False,0
5402,Keith and Natani staring up at the stars through the branches of a tree that lost all its leaves,4,False,0
7961,"Zen and Raine in their apartment, playing board games during a blackout with some candles lit.",4,False,0
3670,Twokinds but it takes place in Skyrim,4,False,0
5994,Laura as a phoenix rising from the ashes.,4,False,0
1552,Nibbly rocking out to some metal. \m/,4,False,0
3161,"Flora encountering her alternate, genderbent self.",4,False,0
3664,Maeve and Maddie stealing Christmas Cookies,4,False,0
8543,"It’s spoopy time, let’s all gather around the campfire and tell scary stories.",4,False,0
9766,Saria and Rose wake up in the same bed and wonder if anything happened between them,4,False,0
5960,"An older, grizzled Keith drinking away his sorrows at a tavern/bar crying about how he couldn't save Alaric or Laura and now Natani.",4,False,0
472,Maddie & Maeve at a sleepover having a pillow fight,4,False,0
467,"Mike and Laura together where mike is a girl and laura is poking hes nose saying ""nice to see a foxgirl around here"" while mike is blushing and trying not to get mad cause girling ",4,False,0
466,Karen chasing Evals with a switched on vacuum cleaner,4,False,0
8385,Adelaide as a Female Dullahan (Headless Horsewoman),4,False,0
7975,A white wolf hunter rescues a lost and freezing explorer in a winter northern forest.,4,False,0
2143,"Mrs. Nibbly happening upon one of Natani's bandages, much to Natani's displeasure.",4,False,0
2144,Kathrin in leather with Eric & Zen.,4,False,0
6594,Size shenanigans turn Flora into a giant tigress,4,False,0
5731,"Trace in a santa hat that's too large, with Flora swatting at the white puff like a kitten",4,False,0
8545,Human children playing with a bunch of cat keidran kittens.,4,False,0
2076,"Sealeen tries to use her potions to brew coffee for Landen, but it goes horribly wrong.",4,False,0
6849,Doomguy and his Bunny: The Doom Slayer and an anthro Daisy hanging out in the Fortress of Doom,4,False,0
3160,"Future Karen & Madelyn end up becoming a couple, Madelyn allows Karen to touch her ears.",4,False,0
455,Two Kinds in the Matrix,4,False,0
5974,The Twokinds cast look after you as you're in your sickbed!,4,False,0
1384,Inspector Carmelita Montoya Fox,4,False,0
5409,Roselyn and young Raine playing in the fall leaves.,4,False,0
2011,"Maddie puts on Keith's General uniform, Keith around the corner ""Hey!""",4,False,0
7416,Arts and Crafts day in Trace’s manor.,4,False,0
5413,Long hair Kathrin again. This time giving bedroom eyes and blushing. ,4,False,0
6983,Flora gives in to her unusual cravings and orders magical room service with the summoning table: baby wants chocolate!,4,False,0
6981,"Reni, trying to impress Kei, experiments with increasing her breast size. Unfortunately she overdoes it",4,False,0
492,Red's theatre troupe.,4,False,0
420,Detective Nibbly,4,False,0
9095,"Clovis and Brutus hitching a ride on jenny's ship, Clovis is seasick but tries to hide it. Jenny making fun of him and brutus trying to comfort his boss.",4,False,0
1519,Natani & Keith using high level MMO style armor (chain bikini type armor for Natani & huge shoulders for keith),4,False,0
2532,Who is more O.P. king Adelaide or Trace?,4,False,0
2059,Mothers only baby shower: Adira & Adelaide tell Flora about the horrors of childbirth,4,False,0
5613,"During a snowy night time walk about, Zen and Raine stop to take a selfie with a scenic view looking out over a brightly lit city.",4,False,0
2036,"While spending the day out by a lake, Raine hug tackles Zen into the water.",4,False,0
8033,"Kat is finally convinced Flora is not ""just fat"" as she nears the end of her pregnancy.",4,False,0
8040,Young Rose Body Pillow,4,False,0
9623,"A smug Flora catches Iris kissing a human knight, then grabs Trace to show her the proper way to kiss a human.",4,False,0
437,"A slightly older Madelyn and Keith enjoying a gentle, romantic dinner w/ toddler basitin clutching a keidran plushie.",4,False,0
1964,Zen riding the bull on white water raft & immediately getting soaked. ,4,False,0
11506,Red has to apologize to the Chimera. He has to invite her to buy clothes with the girls,4,False,0
9249,Hide and Seek with Ms. Nibbly! She is hidden somewhere in the picture,4,False,0
11712,Kathrin and Maren join forces to create a one-stop fashion shop. Their first customer? Keith.,4,False,0
9248,"Laura walks in, pleasantly surprised to see a shocked, newly transformed Very Vixen Keith",4,False,0
10855,Demon king Natani,4,False,0
4960,Raine and Red (both in halfkind forms) share a heartwarming kiss beneath a waterfall.,4,False,0
11228,"Mike wishes he had magic, so Nora turns him into an anime-style 'magical girl'",4,False,0
4954,Kathrin in a wedding dress ,4,False,0
2299,"Therie, Nat and Flora sharing tips in inter-species relationships with Kathrin looking on.",4,False,0
8013,"Trace and Flora invited to a ""mix race couples Island retreat"" to meet other mix race couples on a private get away. PS friends welcome PPS: NO Eric Vaughan allowed.",4,False,0
11538,"Demon tiger Trace 3: Trace comes to his senses, and is filled with tearful remorse after realizing he attacked his (unscathed) love, Flora, who gladly comforts him as she strokes his head in her lap.",4,False,0
11540,Good Morning Human Reni,4,False,0
6832,Kat and Zofie (Fluffkevlar character) icing a gingerbread house together...and making a mess.,4,False,0
2307,Mrs. Nibbly tries to fight Raine with a Nibbly-sized sword over who gets Sythe,4,False,0
1956,Princess Reni meets & falls in love with Prince Winter of the Icewings.,4,False,0
3323,The characters as toddlers and kits playing pretend.,4,False,0
5317,"Trace, Flora, Keith, and Natani all in warm clothes around a campfire on a cold autumn night, with Trace and Flora snuggling each other and Keith and Natani snuggling each other. ",4,False,0
5319,Laura dancing with Keith,4,False,0
3648,Adelaide actually comes from an island of Amazon Basitins who are looking for their lost offspring.,4,False,0
9233,Natani body pillow,4,False,0
11098,Eric meets a lizard keidran and MUST paint them,4,False,0
11062,Test Card F.  Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
5609,"Laura dressed like in the 2005/2010 holiday filler, decorating her Christmas Keith (Keith in a Christmas tree costume that Laura's putting tinsel & baubles on).",4,False,0
11475,"Modern Keith and Natani cuddled up on the couch, watching TV",4,False,0
6641,Reni gets her bikini bottom yoinked by an errant fishing hook latching to the metal hoop.,4,False,0
9779,Dead people party with all the dead people from the story throwing a party.,4,False,0
415,Trace and Flora's group as pirates,4,False,0
7393,Kat dives into a huge pile of laundry Scrooge McDuck style. Mike and Evals hold up judges score cards.,4,False,0
412,Justice League of Twokinds,4,False,0
730,Maddie as Tiny Tina from Borderlands 2,4,False,0
1930,Natani crying over Keith's lifeless body ,4,False,0
6141,Chimera tries new clothes from Kathrin.,4,False,0
6448,Magical Girl Mike,4,False,0
5471,"Three pairs of hunters from a tiger tribe, a cheetah tribe, and a leopard tribe all preparing to attack a single deer.",4,False,0
3681,More Colin and Ms. Potts sketches!,4,False,0
452,Flora and Trace as Lucky Girl (Gwen Tennyson) and  Ben Tennyson from Ben 10.,4,False,0
11237,Test Card F.  Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
9783,The Chimera meets red and he thinks she's a monster attacking,4,False,0
7945,Nora as a dark souls boss,4,False,0
5433,"Keith the ""confident"" knight rescues Natani the ""helpless"" damsel from Reni the ""ferocious"" dragon. (None of them is any good at their role.)",4,False,0
3683,"Keiren give the dream gift to Reni making her suprised, blush and blessed by his care and thought",4,False,0
8152,Sportscaster Brutus excitedly brings the news!,4,False,0
7002,Willow-wisp reference sheet,4,False,0
4963,Sythe roof running (cyber punk themed),4,False,0
9232,(Laura survives AU) Laura steals the magic mistletoe to 'keep everyone safe'. And then just spends time kissing Keith and Natani,4,False,0
2029,Saria's ghost comforting Rose shortly after Saria's death,4,False,0
4125,"Nora's Fantasy, but Human Nora",4,False,0
9253,"Couple retreat: Keith and Nat shocked to see King Jade on the island with her new ""boyfriend"" ( A Male dragon held against his will by King) Maddie not sure how to react.",4,False,0
7021,"Backstage Romance. After a long day filming on the set of Twokinds, Trace's actor retires backstage to greet his fiancée... Laura's actress.",4,False,0
5176,Colin and Sam get an unexpected species swap. Sam takes the opportunity to tease a flustered and confused Colin.,4,False,0
2149,Keith's reaction to Natani in a dress from The Dragon Masquerade.,4,False,0
7177,"A wallpaper version of the last panel of Natani in the comic for May 26, 2020: ""Hidden Binding Stash.""",4,False,0
7127,"Keith and Laura as kids, building sandcastles on the beach.",4,False,0
8559,Mike's reaction finding out why he was genderswaped,4,False,0
5615,Rose Age Chart (Same style as the Maeve Age Chart),4,False,0
8272,"""Disney Princess"" Reni rawr-singing while being surrounded by forest critters.",4,False,0
10116,Willow Body Pillow,4,False,0
3375,Karen & Magpie marvelling at the beauty of a chunk of gold. Each for their own reason.,4,False,0
7154,Undercover Western Basitin Maddie abuses her adorableness while on duty to get invited to a Western Basitin feast and gala. ,4,False,0
8450,Clovis out on the town in the red dress from Madonna’s “Material Girl” video with Romulus on one arm and Remus on the other.   Both wolf boys are dressed to the nines in full tuxedoes.,4,False,0
6530,Keith and Alaric meeting for the first time,4,False,0
6002,Genderbent Nora hits on Kathrin,4,False,0
1375,Team A as TF2 classes.,4,False,0
2850,Raine tries to catch her tail.,4,False,0
7122,Zen Reference Sheet,4,False,0
10706,Natani licks the West Basitin paint off Keith,4,False,0
6760,"Reni (human) and Kei lounge beneath a tree, his head in her lap while she plays with his hair and he looks up at her lovingly.",4,False,0
8084,"Adelaide deciding on royal armor design, ponders effect of skimpy armor would have on her subjects.",4,False,0
1788,Trace and Sythe duelling over Floras Affection,4,False,0
6761,"Natani tricks Keith into modeling ""that frilly underwear"" mentioned in Mistaken Identity Flirting for Maddie",4,False,0
6391,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,4,False,0
7623,"Reni learns magic from Rose - it involves a very familiar collar. Sit, Dragon! Roll over!",4,False,0
7119,Flora Purrito,4,False,0
10088,Character sheet for the Sack of Potatoes. ,4,False,0
10089,Trace and Keith in a Human vs. Bastion endurance tournament,4,False,0
10090,"Trace Chart Part 1: Tiger/Tigress Trace, Fox/Vixen Trace, Wolf Trace, Basitin Trace.",4,False,0
4283,"Jedi Trace battles his sith Templar and Black Mana sides-Darkness rises, and light to meet it.",4,False,0
3497,"Twokinds Sims - with Trace, Flora, Keith and Natani as sims, making them do things they hate",4,False,0
10093,Half-keidran Raine meets human Holo from the “Spice and Wolf”.,4,False,0
8066,Grid girl Raine,4,False,0
5197,"Flora dressed as a ""sexy"" maid for Halloween to surprise trace, but trace also tries to dresses as a ""sexy"" maid in his female tiger form thanks to Nora",4,False,0
7150,Colin and Sam As DoomGuy and Daisy,4,False,0
2474,Maeve buries Keith and Natani at the beach while Maddie and Karen build Sandcastle forts.,4,False,0
6533,Office Secretary Flora showing off her new suit with a confident pose,4,False,0
1064,"Seraphina and her punk rock band, the Poseurs!",4,False,0
11275,"Modern Maeve: Maeve spies a shy Basitin exchange student eating by herself in the cafeteria, and decides to join her for lunch.",4,False,0
6020,How did Mike get his scar?,4,False,0
11278,"Natani, Zen and Keith as the Spanish Inquisition from Monty Python. Nobody expects the Spanish Inquisition!",4,False,0
9123,Modern day Kat spending a romantic evening with Zen at their apartment. ,4,False,0
11944,Flora pounces the viewer,4,False,0
5221,Raine dressed as Vampirella for Halloween. (wolf form),4,False,0
644,Maddie and Grand Spy Edmund have a spy-off (Who's the best infiltrator?).,4,False,0
10038,Natani and Youngtani joyriding in Keith experience and react to Basitin ear sensitivity when Keith in Natani's body uses ear nab.,4,False,0
5575,Kat & Mike share a brief romance to momentarily cure each other's loneliness.,4,False,0
3152,A pair of Keidran kangaroos boxing MMA style.,4,False,0
3356,Halloween at the Legacy Estate: Roselyn hands out candy to trick or treaters,4,False,0
5226,"Kat & Raine excitedly dictating scenes from their ""friend-fictions"" for an overwhelmed Eric to paint.",4,False,0
2473,Karen doing puppy eyes to touch Maddie's ears,4,False,0
2847,Modern Trace and Flora on a date!,4,False,0
3351,"Flora, Kat, and Therie dressed as the hex girls from scooby doo",4,False,0
11066,"Flora starts decorating to celebrate the holidays in July, and Trace is hesitant until he sees what Flora is wearing…",4,False,0
2490,"In an alternate universe, Natani and Adelaide fall in love with each other and get married!",4,False,0
634,"Trace transformed into a potato sack, with an angry Flora scolding a confused Nora",4,False,0
3346,Flora Flora costume,4,False,0
633,Sealeen #1Templar Fangirl ( with Landen holding sign or banner that reads Go Templars! ),4,False,0
5208,Pseudo-sequel to Ghostbuster. Natani and Keith busting the ghosts of Alaric and Laura.,4,False,0
5207,"Brutus offers “services” to Clovis, who’s all “Heck No” but gives in, and then we get to see a Melted Clovis as Brutus turns out to be a good masseuse.",4,False,0
11560,"Kathrin tries to feed the 2 completely ordinary cats some ""delicious"" cat food.",4,False,0
3100,Twokinds/Kingdom Hearts meet each other. Sora travels to Mekkan & meets Trace & Flora.,4,False,0
6779,(wolf) Raine in a maid outfit,4,False,0
5274,Wolf Raine in sexy lingerie,4,False,0
9510,Zen and Natani have a sparring match. The match ends after one punch since they feel each others pain,4,False,0
732,Kathrin gets stuck in a basitin supply barrel 'borrowing' food. Gets caught,4,False,0
8269,"Clovis only partially deflects the mansion security, turning him into a half chicken harpy. ",4,False,0
4153,Cornelius convincing Alabaster to forge Cathleen’s papers ,4,False,0
8391,Keith as an early 20th century private detective,4,False,0
717,"Trace next to his P-51 with Flora nose art, With Natani Next to Her plane with Keith as his Nose art.",4,False,0
8121,Rose takes Saria's advice and puts on an apron - just an apron. Saria starts to wonder if she's deliberately messing with her. ,4,False,0
2547,Tiger Trace character reference,4,False,0
2550,"Suddenly, all the boys grow beards!",4,False,0
8103,Lady Nora taking a bath in a chocolate fondue fountain. Marshmallows on the side.,4,False,0
2552,Red and Scyth perform the DBZ fusion technique giving Raine the perfect guy,4,False,0
3475,Madeleine writing her love note to Keith after seeing his fight on the island.,4,False,0
5095,Halloween comes around and Trace Manor is magically decorated to look like a haunted house with “real” ghosts (Maeve and Maddie under sheets running around the yard),4,False,0
5099,What if Laura was Grand Templar instead of Trace?,4,False,0
5715,Natani and Keith kissing under the mistletoe but a REAL kiss.,4,False,0
7167,Flora gives in to her unusual cravings and orders magical room service with the summoning table: baby wants chocolate!,4,False,0
9074,Trace giving Nantani a Christmas gift as thanks for helping Keith through his troubles. (And cause these two don't interact enough!),4,False,0
4159,"Flora asks Trace if he can explain magic to her. After a long explaination on theoretical magic & mana particles called Noraton, Flora resolves to never ask Trace about it again.",4,False,0
11160,"Wolf Maren is giving Sythe loving nuzzles, she swears it’s purely instinct and nothing else.",4,False,0
1810,Ms. Nibbly sleeping on Karens face like a kitten,4,False,0
9069,Trace and Flora accidentally walk under an enchanted mistletoe meant for Keidran couples. Trace wonders why nothing seemed to happen to him until he looks over at Flora and realizes to his terror that she's immediately gone into heat.,4,False,0
5181,"Keith and Natani share a dance and a kiss at a Basitan party, which isn't anywhere near as scandalous as their paws touching",4,False,0
6643,"An angry Raine (Half-kind form) shouts at her parents for neglecting and abandoning her, declaring that she's proud of who she is-human, half-kind and keidran.",4,False,0
3212,WereSquirrel 2! Maddie & Mrs. Nibbly infect (or try to infect) Karen w/ WereSquirrel-ness.,4,False,0
2169,Alaric's Inauguration as Master General.,4,False,0
740,KatNat catnap,4,False,0
9208,"Laura, Kat and Willow carol singing on a frosty, snowy Christmas Eve (set in the modern AU, but they're dressed in Victorian style clothing).",4,False,0
738,Wrinry gets her wings back,4,False,0
735,"Nibbly in her transformed state, wearing Makoto Nanaya's outfit. (squirrel beastkin from BlazBlue)",4,False,0
12005,Fruit picking on the Legacy Estate. Zen picks Kat up so she can pick the best apples for an apple pie,4,False,0
5126,"Trace's promise: after waking from another nightmare about Flora, he whispers into her ear that he will never let anyone hurt either of them. Not even himself.",4,False,0
3448,Older Maddie & Maeve on their school ball in an adorable dress,4,False,0
5998,One of Reni's failed attempts at making a proper human form.  Nora is present to give constructive/terrible advice.,4,False,0
2467,Seraphina in Sienna's Unchained outfit from Warhammer Vermintide 2 ,4,False,0
774,Maeve cosplays tiny tina from borderlands,4,False,0
9034,Adira as Toriel and Maeve as Asriel from Undertale.,4,False,0
8258,"With Saria clearly still bothered, Roselyn ditches the apron for a *cute* maid outfit in an attempt to cover more fur. ""It's not very effective...""",4,False,0
2109,Nibbly crawls inside Reni's bags & activates some magic artifacts.,4,False,0
10701,Kaylia meets Flora and Trace somehow can't tell them apart. ,4,False,0
10365,"Laura as Hyacinth Bucket (it's pronounced ""Bouquet"") invites the Duke of Edinmire around to one of her Candlelight Suppers.",4,False,0
1584,"Alternate ending to the fight on the bridge with Alaric & Keith, but somehow, Natani is there to protect him.",4,False,0
2115,"Feral version of a Basitian, Keith. ",4,False,0
2117,Zen as Heath Ledger’s Joker.,4,False,0
5243,A thanksgiving picture. Kathrin preparing the turkey with a silly face.,4,False,0
1525,"Hatchling Reni meets a human for the first time, and telepathically blurts out something inappropriate.",4,False,0
12023,Ghost Laura and Ghost Saria welcome Ghost Brutus to the afterlife.,4,False,0
7185,Dark AU Grand Templar Laura and the Slavers Kathrin and Flora. Laura takes notice of a certain special Basitin slave that she must have.,4,False,0
3449,Flora informs Trace she will be giving birth soon & they should  make plans. Trace is surprised.,4,False,0
5245,Keith and Natani having a romantic moonlight bath-time while Laura is watching in approval of their relationship,4,False,0
5749,Jedi Master Tiger Trace and Padawan Flora in a lightsaber duel with Darth Brahn,4,False,0
3462,Natani in N7 outfit and equip. Female (Mass) and male (effect) versions.,4,False,0
3458,"Landen tries to refuse Maeve a sip of her coffee, but is begrudgingly won over by adorableness.",4,False,0
11599,Test Card F. Laura as the girl in the red dress playing tic-tac-toe and Keith as the clown doll.,4,False,0
